datetime,latitude,longitude,value
5/01/2015,-43.1,146.6,75.91414244
5/01/2015,-42.4,147.4,72.93916978
5/01/2015,-41.6,147.4,70.62735681
5/01/2015,-40.9,145.9,77.36439494
5/01/2015,-40.1,145.1,82.08233322
5/01/2015,-38.6,142.9,77.51278873
5/01/2015,-37.9,145.1,74.24773282
5/01/2015,-37.1,139.9,53.08108421
5/01/2015,-37.1,142.1,49.06209333
5/01/2015,-36.4,142.9,41.9044111
5/01/2015,-35.6,144.4,36.5459429
5/01/2015,-34.9,148.1,80.816673
5/01/2015,-34.1,138.4,35.83157757
5/01/2015,-34.1,150.4,82.92569697
5/01/2015,-33.4,151.1,82.65589248
5/01/2015,-32.6,150.4,73.6254915
5/01/2015,-31.9,115.9,42.48949855
5/01/2015,-31.1,115.1,65.98417355
5/01/2015,-30.4,121.1,27.17011095
5/01/2015,-30.4,122.6,33.16187484
5/01/2015,-29.6,123.4,29.70635098
5/01/2015,-28.9,149.6,49.09838045
5/01/2015,-28.1,121.1,21.0099908
5/01/2015,-27.4,141.4,87.81973836
5/01/2015,-27.4,151.1,82.59343006
5/01/2015,-27.4,153.4,77.42954982
5/01/2015,-26.6,121.1,19.00259227
5/01/2015,-25.9,112.9,75.56698816
5/01/2015,-25.9,128.6,37.08941875
5/01/2015,-25.9,151.1,85.06000923
5/01/2015,-25.1,151.9,83.9532572
5/01/2015,-25.1,152.6,77.68843987
5/01/2015,-24.4,122.6,17.1180173
5/01/2015,-24.4,125.6,23.92902813
5/01/2015,-24.4,136.9,60.26983328
5/01/2015,-23.6,148.1,68.17171395
5/01/2015,-22.9,113.6,43.65069079
5/01/2015,-22.9,114.4,28.4724049
5/01/2015,-22.9,124.9,35.06776913
5/01/2015,-22.9,149.6,71.16302665
5/01/2015,-22.1,119.6,20.10695699
5/01/2015,-22.1,147.4,76.89644039
5/01/2015,-22.1,148.9,71.56729259
5/01/2015,-21.4,115.9,32.89902815
5/01/2015,-21.4,117.4,26.71278893
5/01/2015,-21.4,118.9,25.57991783
5/01/2015,-21.4,130.1,95.0371025
5/01/2015,-21.4,130.9,97.46788739
5/01/2015,-21.4,146.6,76.8441797
5/01/2015,-20.6,118.1,32.91259454
5/01/2015,-20.6,127.1,90.38815196
5/01/2015,-20.6,129.4,94.71824306
5/01/2015,-20.6,139.1,85.68271859
5/01/2015,-20.6,145.9,77.0260779
5/01/2015,-20.6,148.1,80.57058783
5/01/2015,-19.9,116.6,76.70736252
5/01/2015,-19.9,120.4,30.51769389
5/01/2015,-19.9,131.6,93.22226587
5/01/2015,-19.9,148.1,80.12172391
5/01/2015,-19.1,126.4,91.55189893
5/01/2015,-19.1,133.9,88.45054257
5/01/2015,-19.1,134.6,86.60371863
5/01/2015,-18.4,121.9,49.38698653
5/01/2015,-18.4,123.4,70.5823768
5/01/2015,-18.4,124.1,82.0261222
5/01/2015,-18.4,127.9,95.89879976
5/01/2015,-18.4,132.4,91.93498802
5/01/2015,-18.4,133.1,90.94936987
5/01/2015,-18.4,137.6,71.73361954
5/01/2015,-18.4,140.6,91.81164632
5/01/2015,-17.6,122.6,72.61858611
5/01/2015,-16.9,145.1,87.86949933
5/01/2015,-16.1,145.1,86.55472728
5/01/2015,-15.4,136.1,89.66127964
5/01/2015,-15.4,142.9,78.0031608
5/01/2015,-13.9,143.6,81.62991321
5/01/2015,-13.1,135.4,91.67925007
5/01/2015,-13.1,142.9,91.4645875
5/01/2015,-12.4,130.9,90.05400208
5/01/2015,-11.6,142.1,94.91260342
5/01/2015,-10.9,131.6,85.14504935
5/01/2015,-10.1,142.1,89.46259193
6/01/2015,-43.1,146.6,81.65550433
6/01/2015,-42.4,147.4,74.33421325
6/01/2015,-41.6,147.4,72.03817689
6/01/2015,-40.9,145.9,71.34177629
6/01/2015,-40.1,145.1,86.45872176
6/01/2015,-38.6,142.9,91.16995454
6/01/2015,-37.9,145.1,77.9799497
6/01/2015,-37.1,139.9,51.2905968
6/01/2015,-37.1,142.1,50.61919076
6/01/2015,-36.4,142.9,43.09170486
6/01/2015,-35.6,144.4,39.38601168
6/01/2015,-34.9,148.1,64.09397732
6/01/2015,-34.1,138.4,35.30751508
6/01/2015,-34.1,150.4,78.24415789
6/01/2015,-33.4,151.1,85.51895747
6/01/2015,-32.6,150.4,80.49203404
6/01/2015,-31.9,115.9,48.96587763
6/01/2015,-31.1,115.1,69.45276261
6/01/2015,-30.4,121.1,20.61413356
6/01/2015,-30.4,122.6,27.54289329
6/01/2015,-29.6,123.4,28.5934196
6/01/2015,-28.9,149.6,44.84219952
6/01/2015,-28.1,121.1,19.41014243
6/01/2015,-27.4,141.4,63.79277151
6/01/2015,-27.4,151.1,69.67587627
6/01/2015,-27.4,153.4,73.88961039
6/01/2015,-26.6,121.1,19.81750171
6/01/2015,-25.9,112.9,77.04723965
6/01/2015,-25.9,128.6,47.95947264
6/01/2015,-25.9,151.1,78.31000359
6/01/2015,-25.1,151.9,70.99479844
6/01/2015,-25.1,152.6,69.22952553
6/01/2015,-24.4,122.6,34.97859475
6/01/2015,-24.4,125.6,47.29556607
6/01/2015,-24.4,136.9,62.57632755
6/01/2015,-23.6,148.1,70.08365352
6/01/2015,-22.9,113.6,29.78635244
6/01/2015,-22.9,114.4,20.42679173
6/01/2015,-22.9,124.9,68.06702356
6/01/2015,-22.9,149.6,70.87087058
6/01/2015,-22.1,119.6,29.31577457
6/01/2015,-22.1,147.4,79.80706873
6/01/2015,-22.1,148.9,75.33541108
6/01/2015,-21.4,115.9,18.66015663
6/01/2015,-21.4,117.4,21.14632919
6/01/2015,-21.4,118.9,28.91780109
6/01/2015,-21.4,130.1,94.66434835
6/01/2015,-21.4,130.9,95.57889144
6/01/2015,-21.4,146.6,79.99327036
6/01/2015,-20.6,118.1,32.92750178
6/01/2015,-20.6,127.1,95.43435782
6/01/2015,-20.6,129.4,93.53924162
6/01/2015,-20.6,139.1,87.9398171
6/01/2015,-20.6,145.9,88.06194314
6/01/2015,-20.6,148.1,86.34012232
6/01/2015,-19.9,116.6,74.25360472
6/01/2015,-19.9,120.4,41.26499341
6/01/2015,-19.9,131.6,91.55461167
6/01/2015,-19.9,148.1,82.73425134
6/01/2015,-19.1,126.4,93.53905084
6/01/2015,-19.1,133.9,90.02376837
6/01/2015,-19.1,134.6,89.47274839
6/01/2015,-18.4,121.9,79.38225162
6/01/2015,-18.4,123.4,93.80461878
6/01/2015,-18.4,124.1,94.91943714
6/01/2015,-18.4,127.9,95.03944073
6/01/2015,-18.4,132.4,87.83739992
6/01/2015,-18.4,133.1,87.79838665
6/01/2015,-18.4,137.6,84.16001155
6/01/2015,-18.4,140.6,90.81081859
6/01/2015,-17.6,122.6,92.07467835
6/01/2015,-16.9,145.1,88.35980837
6/01/2015,-16.1,145.1,83.99110569
6/01/2015,-15.4,136.1,80.6384876
6/01/2015,-15.4,142.9,65.18521642
6/01/2015,-13.9,143.6,86.31508479
6/01/2015,-13.1,135.4,75.45941835
6/01/2015,-13.1,142.9,86.73204395
6/01/2015,-12.4,130.9,84.66055696
6/01/2015,-11.6,142.1,91.88290976
6/01/2015,-10.9,131.6,82.80568883
6/01/2015,-10.1,142.1,88.9767339
7/01/2015,-43.1,146.6,76.5533036
7/01/2015,-42.4,147.4,69.89248544
7/01/2015,-41.6,147.4,72.1351972
7/01/2015,-40.9,145.9,78.23899912
7/01/2015,-40.1,145.1,85.42147516
7/01/2015,-38.6,142.9,77.20521889
7/01/2015,-37.9,145.1,54.46361061
7/01/2015,-37.1,139.9,50.36617964
7/01/2015,-37.1,142.1,44.12900028
7/01/2015,-36.4,142.9,41.22342289
