datetime,latitude,longitude,value
3/01/2015,-28.1,121.1,9.25538683
3/01/2015,-27.4,141.4,4.668829431
3/01/2015,-27.4,151.1,3.566975253
3/01/2015,-27.4,153.4,5.288304179
3/01/2015,-26.6,121.1,7.571964754
3/01/2015,-25.9,112.9,10.02408911
3/01/2015,-25.9,128.6,5.643617958
3/01/2015,-25.9,151.1,3.466028983
3/01/2015,-25.1,151.9,3.434080339
3/01/2015,-25.1,152.6,3.510337556
3/01/2015,-24.4,122.6,3.856689742
3/01/2015,-24.4,125.6,4.483573137
3/01/2015,-24.4,136.9,5.68877719
3/01/2015,-23.6,148.1,4.319103956
3/01/2015,-22.9,113.6,5.946329922
3/01/2015,-22.9,114.4,4.992487839
3/01/2015,-22.9,124.9,5.048967782
3/01/2015,-22.9,149.6,4.825318421
3/01/2015,-22.1,119.6,3.50245885
3/01/2015,-22.1,147.4,5.175617827
3/01/2015,-22.1,148.9,4.866383331
3/01/2015,-21.4,115.9,3.964437005
3/01/2015,-21.4,117.4,2.600200042
3/01/2015,-21.4,118.9,2.230764879
3/01/2015,-21.4,130.1,8.599804418
3/01/2015,-21.4,130.9,7.560268959
3/01/2015,-21.4,146.6,5.210999334
3/01/2015,-20.6,118.1,2.754407398
3/01/2015,-20.6,127.1,9.847514443
3/01/2015,-20.6,129.4,8.633880708
3/01/2015,-20.6,139.1,3.413327989
3/01/2015,-20.6,145.9,5.054070199
3/01/2015,-20.6,148.1,5.108713549
3/01/2015,-19.9,116.6,6.018958084
3/01/2015,-19.9,120.4,2.673582788
3/01/2015,-19.9,131.6,6.73917442
3/01/2015,-19.9,148.1,6.470730158
3/01/2015,-19.1,126.4,8.541004647
3/01/2015,-19.1,133.9,4.512857709
3/01/2015,-19.1,134.6,3.673510916
3/01/2015,-18.4,121.9,2.665837313
3/01/2015,-18.4,123.4,6.341555046
3/01/2015,-18.4,124.1,7.266935933
3/01/2015,-18.4,127.9,5.945422775
3/01/2015,-18.4,132.4,6.270985565
3/01/2015,-18.4,133.1,5.518931765
3/01/2015,-18.4,137.6,3.664076062
3/01/2015,-18.4,140.6,2.356728921
3/01/2015,-17.6,122.6,2.643346755
3/01/2015,-16.9,145.1,2.639702899
3/01/2015,-16.1,145.1,5.270727639
3/01/2015,-15.4,136.1,2.160101978
3/01/2015,-15.4,142.9,1.61649407
3/01/2015,-13.9,143.6,3.03482691
3/01/2015,-13.1,135.4,2.3071656
3/01/2015,-13.1,142.9,1.797423471
3/01/2015,-12.4,130.9,4.629332451
3/01/2015,-11.6,142.1,1.359262296
3/01/2015,-10.9,131.6,6.87929248
3/01/2015,-10.1,142.1,2.348190712
4/01/2015,-43.1,146.6,5.860443257
4/01/2015,-42.4,147.4,3.667249709
4/01/2015,-41.6,147.4,2.779849038
4/01/2015,-40.9,145.9,2.300138457
4/01/2015,-40.1,145.1,3.78154899
4/01/2015,-38.6,142.9,4.745523632
4/01/2015,-37.9,145.1,2.396648057
4/01/2015,-37.1,139.9,5.654329942
4/01/2015,-37.1,142.1,3.42177942
4/01/2015,-36.4,142.9,4.737130111
4/01/2015,-35.6,144.4,4.271083856
4/01/2015,-34.9,148.1,2.386550479
4/01/2015,-34.1,138.4,4.502334114
4/01/2015,-34.1,150.4,2.344265581
4/01/2015,-33.4,151.1,3.642639211
4/01/2015,-32.6,150.4,2.198212064
4/01/2015,-31.9,115.9,4.565524768
4/01/2015,-31.1,115.1,5.995778661
4/01/2015,-30.4,121.1,6.372900652
4/01/2015,-30.4,122.6,5.82886305
4/01/2015,-29.6,123.4,5.816416799
4/01/2015,-28.9,149.6,3.045203061
4/01/2015,-28.1,121.1,7.353563812
4/01/2015,-27.4,141.4,2.108478091
4/01/2015,-27.4,151.1,3.303538909
4/01/2015,-27.4,153.4,4.650887511
4/01/2015,-26.6,121.1,7.487958769
4/01/2015,-25.9,112.9,8.440221163
4/01/2015,-25.9,128.6,7.356668684
4/01/2015,-25.9,151.1,3.609339093
4/01/2015,-25.1,151.9,3.390930082
4/01/2015,-25.1,152.6,3.645127114
4/01/2015,-24.4,122.6,7.058494728
4/01/2015,-24.4,125.6,7.235033597
4/01/2015,-24.4,136.9,4.909746341
4/01/2015,-23.6,148.1,3.874546417
4/01/2015,-22.9,113.6,4.092023638
4/01/2015,-22.9,114.4,2.637701565
4/01/2015,-22.9,124.9,7.018320957
4/01/2015,-22.9,149.6,4.395830216
4/01/2015,-22.1,119.6,4.002186498
4/01/2015,-22.1,147.4,4.979138016
4/01/2015,-22.1,148.9,4.753324494
4/01/2015,-21.4,115.9,3.432520046
4/01/2015,-21.4,117.4,3.344807178
4/01/2015,-21.4,118.9,3.647616321
4/01/2015,-21.4,130.1,8.135446521
4/01/2015,-21.4,130.9,7.671991083
4/01/2015,-21.4,146.6,5.152145002
4/01/2015,-20.6,118.1,3.200865348
4/01/2015,-20.6,127.1,8.713746054
4/01/2015,-20.6,129.4,7.987427196
4/01/2015,-20.6,139.1,2.011006891
4/01/2015,-20.6,145.9,5.126337113
4/01/2015,-20.6,148.1,5.231481217
4/01/2015,-19.9,116.6,5.743945093
4/01/2015,-19.9,120.4,6.098966429
4/01/2015,-19.9,131.6,5.480945423
4/01/2015,-19.9,148.1,6.493408085
4/01/2015,-19.1,126.4,7.492427797
4/01/2015,-19.1,133.9,4.267925874
4/01/2015,-19.1,134.6,3.377672624
4/01/2015,-18.4,121.9,6.278767853
4/01/2015,-18.4,123.4,6.913565296
4/01/2015,-18.4,124.1,6.755779693
4/01/2015,-18.4,127.9,5.863156615
4/01/2015,-18.4,132.4,4.691578985
4/01/2015,-18.4,133.1,4.133509577
4/01/2015,-18.4,137.6,2.44626795
4/01/2015,-18.4,140.6,2.798233865
4/01/2015,-17.6,122.6,5.295428845
4/01/2015,-16.9,145.1,3.320328838
4/01/2015,-16.1,145.1,6.295944558
