datetime,latitude,longitude,temp_kelvin,power,confidence
2015-06-19T13:00:00,-22.6,145.9,307,16.2,50
2015-06-20T01:00:00,-12.2,132.2,322.3,16.2,65
2015-06-29T04:00:00,-13,135.3,323,16.2,76
2015-07-02T04:00:00,-12.6,132.4,326.5,16.2,70
2015-07-06T04:00:00,-12.6,132.9,325.8,16.2,79
2015-07-06T04:00:00,-12.5,141.9,322.9,16.2,76
2015-07-12T16:00:00,-14.5,135.2,309.8,16.2,68
2015-07-13T04:00:00,-13.4,135.8,321.5,16.2,74
2015-07-17T01:00:00,-15.6,134.5,322,16.2,75
2015-07-17T13:00:00,-16.1,144.4,308.7,16.2,62
2015-07-19T03:00:00,-18.9,146,314.9,16.2,62
2015-07-21T03:00:00,-11.8,142.2,319.6,16.2,67
2015-07-22T04:00:00,-12.2,135,325.7,16.2,79
2015-07-24T01:00:00,-14.3,132.3,326.1,16.2,23
2015-07-25T00:00:00,-13,142.3,324.9,16.2,78
2015-07-28T05:00:00,-14.6,132.5,323.3,16.2,76
2015-07-31T04:00:00,-15.6,134.6,330,16.2,75
2015-07-31T04:00:00,-15.2,133.7,325.5,16.2,79
2015-07-31T04:00:00,-15.1,133.7,326.7,16.2,63
2015-08-02T13:00:00,-12.3,131.4,313.4,16.2,82
2015-08-04T01:00:00,-12.3,142.1,322.3,16.2,75
2015-08-04T03:00:00,-26.8,145.7,319.5,16.2,71
2015-08-04T03:00:00,-19.3,146.4,319.1,16.2,70
2015-08-05T04:00:00,-14.4,135,327,16.2,80
2015-08-05T04:00:00,-12.6,132.2,328.1,16.2,33
2015-08-06T05:00:00,-14,130.2,326.9,16.2,78
2015-08-07T01:00:00,-13.9,130.2,325.5,16.2,63
2015-08-08T05:00:00,-12.7,132.3,328.5,16.2,26
2015-08-09T04:00:00,-11.4,132.6,321.4,16.2,63
2015-08-11T03:00:00,-30.1,150,316.8,16.2,67
2015-08-12T01:00:00,-14.4,131.4,324.5,16.2,60
2015-08-14T04:00:00,-13.6,130.2,324.4,16.2,24
2015-08-14T04:00:00,-12.5,132.3,329.9,16.2,80
2015-08-16T04:00:00,-18.5,133.8,325.6,16.2,56
2015-08-16T04:00:00,-11.5,142.4,323.4,16.2,76
2015-08-17T05:00:00,-20.3,130.3,329.5,16.2,82
2015-08-17T15:00:00,-20.7,139.5,307.8,16.2,57
2015-08-17T23:00:00,-31.5,152.8,311.5,16.2,49
2015-08-18T04:00:00,-13.1,135.7,324,16.2,77
2015-08-19T04:00:00,-13.8,129.9,328.4,16.2,54
2015-08-19T04:00:00,-13.7,130.1,330.1,16.2,83
2015-08-19T12:00:00,-25.9,149.5,306.1,16.2,42
2015-08-21T04:00:00,-15.1,131.3,329.9,16.2,80
2015-08-23T13:00:00,-19.4,130.1,312.1,16.2,77
2015-08-23T16:00:00,-23.5,129.3,305.5,16.2,33
2015-08-24T02:00:00,-16.3,128,326.7,16.2,41
2015-08-26T03:00:00,-26.8,152.5,319.9,16.2,65
2015-08-28T04:00:00,-11.8,132.8,331.8,16.2,60
2015-08-30T01:00:00,-13,132.3,331.6,16.2,84
2015-09-01T04:00:00,-12.7,135.9,331.7,16.2,68
2015-09-01T15:00:00,-24.7,152.1,305.9,16.2,39
2015-09-02T03:00:00,-25.9,150.1,321.8,16.2,74
2015-09-03T16:00:00,-13.6,132.2,315.3,16.2,88
2015-09-04T06:00:00,-32,116.4,315.5,16.2,60
2015-09-05T03:00:00,-14.9,144.3,324.7,16.2,54
2015-09-06T04:00:00,-13.6,132.3,334.7,16.2,86
2015-09-07T03:00:00,-28,149.4,323.2,16.2,76
2015-09-09T00:00:00,-17.6,136.8,326.1,16.2,72
2015-09-09T00:00:00,-17.4,137,323.3,16.2,76
2015-09-09T05:00:00,-12.9,136.3,324.5,16.2,78
2015-09-10T01:00:00,-17.6,137.1,329.7,16.2,61
2015-09-10T05:00:00,-22.2,121,332.8,16.2,85
2015-09-11T14:00:00,-18.3,125,310.4,16.2,71
2015-09-12T01:00:00,-18.2,124.9,327.3,16.2,73
2015-09-13T14:00:00,-21.4,120.6,312.9,16.2,80
2015-09-13T14:00:00,-18.5,127.8,313.8,16.2,83
2015-09-13T14:00:00,-18.4,125.1,313.1,16.2,80
2015-09-14T01:00:00,-12.2,133.1,327.2,16.2,77
2015-09-15T01:00:00,-12.2,136.3,322,16.2,61
2015-09-15T01:00:00,-11.8,133.3,328.5,16.2,57
2015-09-16T00:00:00,-17.6,136.3,332.2,16.2,73
2015-09-18T05:00:00,-19.4,135.2,333.5,16.2,49
2015-09-19T04:00:00,-17.7,139,333.9,16.2,74
2015-09-19T04:00:00,-17.4,137.2,334.9,16.2,62
2015-09-20T00:00:00,-14.6,144.6,327.2,16.2,57
2015-09-20T04:00:00,-13.7,132.4,335.4,16.2,59
2015-09-20T04:00:00,-12.7,136.4,330.4,16.2,63
2015-09-20T04:00:00,-12.1,134.5,330.7,16.2,83
2015-09-21T01:00:00,-14.7,143.4,328.4,16.2,36
2015-09-21T01:00:00,-14.6,143.4,327.3,16.2,80
2015-09-21T03:00:00,-17.6,137.2,332.4,16.2,51
2015-09-22T04:00:00,-12.7,134.7,329.2,16.2,54
2015-09-22T14:00:00,-20.4,118.5,311.4,16.2,75
2015-09-23T00:00:00,-12.8,134.8,328.1,16.2,81
2015-09-23T03:00:00,-29,147.6,323.9,16.2,54
2015-09-23T03:00:00,-25.4,149,320.8,16.2,48
2015-09-23T05:00:00,-15.9,130.9,333.8,16.2,65
2015-09-24T01:00:00,-15.4,129.3,334.1,16.2,35
2015-09-24T04:00:00,-14.4,144.3,328.3,16.2,81
2015-09-24T05:00:00,-35,116.9,317.2,16.2,67
2015-09-24T05:00:00,-23.6,122.1,331.1,16.2,84
2015-09-24T06:00:00,-31.2,115.8,324,16.2,77
2015-09-25T05:00:00,-20.7,122,334.8,16.2,46
2015-09-26T01:00:00,-17.3,137.3,331.4,16.2,49
2015-09-26T05:00:00,-19.9,129.1,327.5,16.2,81
2015-09-27T12:00:00,-29.2,148.3,308.6,16.2,62
2015-09-28T01:00:00,-19.4,130.8,330.4,16.2,71
2015-09-28T05:00:00,-22.2,121.5,332.4,16.2,67
2015-09-29T00:00:00,-35.2,142.5,320.4,16.2,72
2015-09-29T00:00:00,-14.5,144.5,324.3,16.2,58
2015-09-29T00:00:00,-14.5,144.6,323,16.2,55
2015-09-30T01:00:00,-15.9,144.3,325.8,16.2,79
2015-09-30T03:00:00,-28.5,148.6,324.7,16.2,60
2015-09-30T03:00:00,-11.9,142.2,326.3,16.2,79
2015-10-01T04:00:00,-18.4,127.7,327.9,16.2,81
2015-10-01T13:00:00,-12.5,132.5,315.8,16.2,49
2015-10-02T03:00:00,-30.2,152.4,318.3,16.2,69
2015-10-02T05:00:00,-17.3,122.5,334.7,16.2,58
2015-10-02T23:00:00,-42.7,147.1,314.8,16.2,62
2015-10-03T01:00:00,-14.3,129.9,328.5,16.2,81
2015-10-03T01:00:00,-12.7,132.9,333.2,16.2,73
2015-10-03T01:00:00,-12.6,135.6,330.3,16.2,77
2015-10-03T04:00:00,-12.3,136.8,328,16.2,52
2015-10-04T23:00:00,-42.3,146.7,317.4,16.2,26
2015-10-05T01:00:00,-20.9,133.1,334.2,16.2,86
2015-10-06T03:00:00,-22.6,150.6,323.5,16.2,76
2015-10-06T17:00:00,-25,119.6,310.8,16.2,73
2015-10-07T03:00:00,-36.8,147,315,16.2,62
2015-10-11T02:00:00,-20.8,123.7,333.8,16.2,41
2015-10-12T13:00:00,-15.2,132.5,315.9,16.2,89
2015-10-13T03:00:00,-24.2,151.5,324.3,16.2,77
2015-10-16T01:00:00,-13.4,141.8,326.6,16.2,68
2015-10-17T01:00:00,-16.8,124.5,328.6,16.2,68
2015-10-17T01:00:00,-15.4,130.8,333.8,16.2,58
2015-10-17T01:00:00,-15.4,130.9,333.3,16.2,52
2015-10-17T04:00:00,-13.5,131.4,327.1,16.2,35
2015-10-17T14:00:00,-15.1,130.9,318.2,16.2,95
2015-10-19T01:00:00,-19.7,131.5,336.8,16.2,88
2015-10-19T01:00:00,-13.5,132.6,335.6,16.2,70
2015-10-19T16:00:00,-17.8,129.6,314.4,16.2,64
2015-10-21T13:00:00,-26.3,141.8,314.1,16.2,84
2015-10-21T15:00:00,-24.4,149.8,312,16.2,24
2015-10-22T04:00:00,-12,133.5,335.6,16.2,62
2015-10-23T03:00:00,-14,143.2,332.6,16.2,69
2015-10-23T03:00:00,-11.4,142.3,331.5,16.2,66
2015-10-24T01:00:00,-11.3,132.4,328.4,16.2,70
2015-10-25T03:00:00,-18.7,142.2,333.6,16.2,84
2015-10-25T05:00:00,-13,135.1,325.8,16.2,68
2015-10-26T04:00:00,-20.3,134.4,329.2,16.2,54
2015-10-27T02:00:00,-20,122.8,327.6,16.2,71
2015-10-28T01:00:00,-18.6,132.6,333.7,16.2,76
2015-10-28T04:00:00,-24.1,151.7,320.3,16.2,0
2015-10-28T04:00:00,-18.8,141.6,340.6,16.2,85
2015-10-28T13:00:00,-19.9,135.5,316.3,16.2,91
2015-10-28T16:00:00,-22.3,129.9,312.4,16.2,79
2015-10-29T00:00:00,-16.9,143.3,332,16.2,60
2015-10-29T02:00:00,-23,118.4,328,16.2,81
2015-10-29T02:00:00,-21.4,128.8,330.7,16.2,46
2015-10-30T01:00:00,-12.8,134.6,334.1,16.2,56
2015-10-30T03:00:00,-17.5,138,330.5,16.2,56
2015-10-30T03:00:00,-10.9,142.4,325.7,16.2,63
2015-10-30T04:00:00,-16.9,143.3,336.3,16.2,49
2015-10-30T04:00:00,-12.2,142.2,331.6,16.2,84
2015-10-30T15:00:00,-19.6,123.7,314.3,16.2,42
2015-10-31T00:00:00,-27.6,149.6,328.3,16.2,81
2015-11-01T01:00:00,-17.9,136.6,330.6,16.2,83
2015-11-01T03:00:00,-18.7,141.4,330,16.2,79
2015-11-01T03:00:00,-18.6,141.6,333.5,16.2,85
2015-11-01T18:00:00,-23,118.6,315,16.2,76
2015-11-02T01:00:00,-21.5,120.2,333.3,16.2,85
2015-11-02T04:00:00,-16.8,143.1,336.2,16.2,52
2015-11-02T04:00:00,-16.8,134.7,331.7,16.2,50
2015-11-02T04:00:00,-13.6,130,327.6,16.2,47
2015-11-05T02:00:00,-23.5,115.1,335.1,16.2,64
2015-11-07T02:00:00,-16.2,126.2,331.7,16.2,74
2015-11-07T02:00:00,-15.6,125,326.5,16.2,67
2015-11-08T03:00:00,-28.9,149.6,335.9,16.2,87
2015-11-09T01:00:00,-11.8,133,333,16.2,85
2015-11-09T15:00:00,-15.1,142.1,315.9,16.2,90
2015-11-10T00:00:00,-15.9,133.9,333.3,16.2,77
2015-11-11T01:00:00,-12.4,132.9,336,16.2,87
2015-11-11T04:00:00,-24.4,151.3,318.9,16.2,70
2015-11-12T05:00:00,-17.9,136.9,333.2,16.2,78
2015-11-12T05:00:00,-17.3,137.1,331.3,16.2,72
2015-11-13T01:00:00,-12.4,132.1,328.8,16.2,56
2015-11-14T04:00:00,-16.3,124.8,330.4,16.2,56
2015-11-14T04:00:00,-12.1,134.4,331.1,16.2,45
2015-11-15T01:00:00,-15.6,144.2,330.3,16.2,83
2015-11-15T02:00:00,-21.4,118.6,335.4,16.2,87
2015-11-16T01:00:00,-17.2,135.1,333.8,16.2,54
2015-11-16T02:00:00,-16.2,125.6,329.2,16.2,24
2015-11-17T14:00:00,-33.3,121.7,312.7,16.2,80
2015-11-17T14:00:00,-32.5,121.7,311.5,16.2,36
2015-11-17T16:00:00,-16.3,134.9,314.5,16.2,85
2015-11-19T00:00:00,-16.3,137.1,332.1,16.2,84
2015-11-19T05:00:00,-16.9,129,340.8,16.2,72
2015-11-19T16:00:00,-17.2,135.1,316.2,16.2,90
2015-11-20T01:00:00,-16.5,134.4,334.4,16.2,67
2015-11-20T04:00:00,-15,143.7,330.3,16.2,45
2015-11-20T13:00:00,-18.4,142.6,317.2,16.2,93
2015-11-21T04:00:00,-12.9,131.6,335.7,16.2,72
2015-11-21T05:00:00,-16.9,137.4,336.3,16.2,86
2015-11-21T05:00:00,-12.6,135,330.2,16.2,45
2015-11-22T01:00:00,-16.8,135.1,340,16.2,51
2015-11-23T02:00:00,-12.5,132.2,323.6,16.2,56
2015-11-25T00:00:00,-28.6,149.6,334.4,16.2,86
2015-11-25T04:00:00,-12.5,136.3,330.4,16.2,31
2015-11-26T05:00:00,-14.1,130,329.1,16.2,62
2015-11-27T01:00:00,-15.9,132.9,332.2,16.2,79
2015-11-27T04:00:00,-34.6,145.9,327.2,16.2,80
2015-11-28T00:00:00,-25.3,148,330,16.2,81
2015-11-28T14:00:00,-16.6,123.7,319.8,16.2,99
2015-11-30T14:00:00,-15.6,125.1,318.6,16.2,96
2015-12-01T05:00:00,-22.8,130.1,333.8,16.2,46
2015-12-01T13:00:00,-21.6,131.3,316.9,16.2,92
2015-12-03T14:00:00,-27.8,128.2,312,16.2,66
2015-12-04T01:00:00,-12.3,133,331.3,16.2,73
2015-12-08T04:00:00,-18,142.4,338,16.2,63
2015-12-15T04:00:00,-16.8,136.3,323.4,16.2,14
2015-12-16T12:00:00,-18.3,145.7,308.6,16.2,61
2015-12-19T02:00:00,-24.8,119.3,336.1,16.2,79
2015-12-19T13:00:00,-25,148.6,314.2,16.2,85
2015-12-28T00:00:00,-28.6,126.6,329.2,16.2,80
2015-12-28T14:00:00,-22.1,120.7,317.5,16.2,94
2015-12-30T23:00:00,-25.7,151.2,326.1,16.2,41
2015-12-31T15:00:00,-22.2,116.6,316.5,16.2,91
2015-01-01T02:00:00,-21.9,116.3,337.7,16.3,43
2015-01-07T02:00:00,-24.6,125.9,323.9,16.3,40
2015-01-08T03:00:00,-26.4,149.2,330.7,16.3,83
2015-01-09T01:00:00,-29.3,124.2,330.3,16.3,73
2015-01-14T02:00:00,-22.2,116.1,333.6,16.3,86
2015-01-16T04:00:00,-31.1,146.9,330.9,16.3,83
2015-01-17T03:00:00,-29.2,149.2,340.1,16.3,90
2015-01-22T01:00:00,-22.9,122.7,333.7,16.3,86
2015-01-23T14:00:00,-20.9,120.6,320.4,16.3,100
2015-01-24T05:00:00,-27.4,124.9,335.6,16.3,87
2015-02-01T00:00:00,-21.4,148.3,326.4,16.3,80
2015-02-04T03:00:00,-30.5,148.8,326.8,16.3,80
2015-02-04T03:00:00,-18,145.4,324.2,16.3,41
2015-02-08T17:00:00,-34.7,116.5,311.9,16.3,77
2015-02-09T03:00:00,-27.1,150.6,332.1,16.3,82
2015-02-21T04:00:00,-24.5,148.7,329.7,16.3,43
2015-02-25T03:00:00,-34.1,147.5,328.6,16.3,21
2015-03-08T14:00:00,-33.6,118.6,309.3,16.3,65
2015-03-10T05:00:00,-16.4,134,331,16.3,84
2015-03-12T04:00:00,-19,133,338.1,16.3,67
2015-03-14T00:00:00,-37.5,146.7,315.3,16.3,62
2015-03-18T04:00:00,-35,147.4,329.8,16.3,83
2015-03-22T01:00:00,-15.3,133.2,319.5,16.3,71
2015-03-26T04:00:00,-19.2,134.6,327.2,16.3,72
2015-03-27T15:00:00,-33.4,117.4,306.7,16.3,48
2015-03-29T03:00:00,-37.3,146,314.5,16.3,61
2015-03-30T15:00:00,-34.6,146.1,307.4,16.3,54
2015-03-31T00:00:00,-34.3,138.5,327,16.3,80
2015-03-31T05:00:00,-37.5,143.6,320.7,16.3,73
2015-04-01T04:00:00,-19.8,129.7,329.9,16.3,64
2015-04-03T04:00:00,-35.8,146.6,319.9,16.3,72
2015-04-09T05:00:00,-15.8,130.7,328.6,16.3,79
2015-04-09T05:00:00,-14,127.4,326.8,16.3,80
2015-04-10T04:00:00,-34,148.4,318.7,16.3,70
2015-04-13T04:00:00,-24,132.8,330.1,16.3,78
2015-04-15T00:00:00,-34.5,148.2,318.4,16.3,69
2015-04-15T13:00:00,-18.1,125,316,16.3,90
2015-04-16T03:00:00,-35.6,146.8,321.9,16.3,75
2015-04-17T04:00:00,-28.1,150.3,322.6,16.3,59
2015-04-17T06:00:00,-33.8,122.9,318,16.3,69
2015-04-21T03:00:00,-35.1,147.1,316.5,16.3,66
2015-04-21T05:00:00,-32.6,116.8,323.6,16.3,77
2015-04-22T04:00:00,-14.2,132.8,325.6,16.3,79
2015-04-26T01:00:00,-22.4,130,325.2,16.3,78
2015-04-27T04:00:00,-18.3,137.4,330.3,16.3,0
2015-04-28T04:00:00,-36.2,144.1,312.4,16.3,54
2015-04-29T02:00:00,-32.3,117.4,313.3,16.3,58
2015-04-30T01:00:00,-16,130.7,322.8,16.3,42
2015-04-30T16:00:00,-18.5,133.5,309.3,16.3,65
2015-04-30T16:00:00,-16.1,136.9,310,16.3,69
2015-05-01T04:00:00,-34.5,138.5,315,16.3,63
2015-05-01T04:00:00,-18.6,133.6,325.6,16.3,79
2015-05-01T04:00:00,-15.4,130.1,328.9,16.3,49
2015-05-02T00:00:00,-33.6,138.2,316.3,16.3,66
2015-05-02T05:00:00,-14.9,128.7,329,16.3,29
2015-05-02T16:00:00,-25.3,129.1,307.8,16.3,56
2015-05-03T01:00:00,-18.6,133.7,323.9,16.3,77
2015-05-03T04:00:00,-13.7,130.3,321.9,16.3,75
2015-05-04T00:00:00,-34.1,140.2,317.7,16.3,68
2015-05-04T05:00:00,-13.9,130.3,322.7,16.3,75
2015-05-05T01:00:00,-15.9,129,326.6,16.3,80
2015-05-06T04:00:00,-16.7,130.1,332.1,16.3,76
2015-05-06T04:00:00,-14.2,134.4,328.8,16.3,82
2015-05-06T04:00:00,-13.2,131.6,330.1,16.3,83
2015-05-06T14:00:00,-16.4,126.3,314.5,16.3,85
2015-05-07T01:00:00,-18.4,133.3,325.2,16.3,25
2015-05-07T03:00:00,-14.9,144.1,326.1,16.3,72
2015-05-07T05:00:00,-23.3,129.5,324.6,16.3,78
2015-05-07T05:00:00,-14.8,126.9,327.3,16.3,47
2015-05-08T01:00:00,-13.6,132.2,323.3,16.3,67
2015-05-09T16:00:00,-19.5,133.9,307.8,16.3,56
2015-05-10T00:00:00,-15.7,142.9,320.8,16.3,56
2015-05-11T12:00:00,-16.5,136.2,313.6,16.3,83
2015-05-11T17:00:00,-32.1,116.3,310,16.3,32
2015-05-12T01:00:00,-15,125.5,320.9,16.3,73
2015-05-13T02:00:00,-13.8,130.6,322.4,16.3,75
2015-05-14T15:00:00,-33.2,116.4,317.3,16.3,38
2015-05-14T16:00:00,-15,134.7,311.2,16.3,74
2015-05-15T04:00:00,-16.5,137.6,326.9,16.3,80
2015-05-16T03:00:00,-31.1,149.3,315.6,16.3,64
2015-05-16T03:00:00,-14.8,144,325.2,16.3,69
2015-05-17T04:00:00,-12.9,134,323.5,16.3,76
2015-05-18T03:00:00,-14.4,144.5,323.7,16.3,77
2015-05-21T01:00:00,-18.9,133.3,323.8,16.3,72
2015-05-22T05:00:00,-13.8,133.3,325.7,16.3,46
2015-05-24T01:00:00,-14.4,127.2,324.7,16.3,76
2015-05-25T01:00:00,-14.1,130.4,321.1,16.3,73
2015-05-26T01:00:00,-17.9,124,324.9,16.3,69
2015-05-26T01:00:00,-15.4,126.8,324.8,16.3,58
2015-05-27T00:00:00,-13.3,142.7,320.9,16.3,48
2015-05-27T05:00:00,-14.5,126.4,330.2,16.3,30
2015-05-28T04:00:00,-23.7,142.6,327.1,16.3,75
2015-06-03T13:00:00,-14.7,135,313.3,16.3,82
2015-06-04T01:00:00,-13.4,131.1,324.1,16.3,77
2015-06-04T04:00:00,-14.2,135.6,322.5,16.3,75
2015-06-07T14:00:00,-17.8,128.5,312.8,16.3,80
2015-06-12T03:00:00,-26.4,149.8,313.5,16.3,58
2015-06-14T04:00:00,-18.8,125,326.6,16.3,77
2015-06-16T04:00:00,-12.5,130.8,325,16.3,53
2015-06-22T01:00:00,-14.2,131.2,322.9,16.3,76
2015-06-22T04:00:00,-13,132.1,325.5,16.3,79
2015-06-26T03:00:00,-13.8,143.1,320.6,16.3,49
2015-06-27T04:00:00,-18.5,131.5,323.8,16.3,57
2015-06-27T04:00:00,-16,135.2,328.4,16.3,35
2015-06-28T00:00:00,-16.8,138.5,324.6,16.3,44
2015-06-28T05:00:00,-16.5,124.8,323.5,16.3,70
2015-06-28T05:00:00,-14.6,125.3,326.5,16.3,70
2015-06-30T04:00:00,-12.9,131.8,328.1,16.3,81
2015-06-30T05:00:00,-15.5,134.4,328.5,16.3,78
2015-07-04T04:00:00,-16,135.2,328.3,16.3,68
2015-07-04T04:00:00,-12.7,131.3,325.2,16.3,78
2015-07-07T05:00:00,-12.1,134.3,320.7,16.3,73
2015-07-08T01:00:00,-12.3,135.4,323.9,16.3,77
2015-07-11T04:00:00,-14.4,135.1,326.2,16.3,78
2015-07-11T04:00:00,-13.6,135,331.5,16.3,36
2015-07-11T04:00:00,-12.5,134.5,328.3,16.3,81
2015-07-13T04:00:00,-14.4,135.1,324.7,16.3,73
2015-07-13T04:00:00,-13.7,135.8,321.9,16.3,55
2015-07-13T04:00:00,-12.5,133.1,325.9,16.3,68
2015-07-15T04:00:00,-12.5,135.1,326.3,16.3,63
2015-07-17T01:00:00,-15.5,134.5,323,16.3,66
2015-07-17T01:00:00,-12.1,133.3,322.6,16.3,75
2015-07-23T05:00:00,-14.3,132.2,327.9,16.3,64
2015-07-24T04:00:00,-13.7,141.8,324,16.3,59
2015-07-28T01:00:00,-13.3,133.7,319.9,16.3,72
2015-07-28T01:00:00,-12.4,142.2,319.9,16.3,72
2015-07-31T04:00:00,-12.5,135.4,324.2,16.3,73
2015-08-01T05:00:00,-16,133.4,329.5,16.3,60
2015-08-02T16:00:00,-14.1,131.9,312.9,16.3,80
2015-08-03T14:00:00,-21,127.9,309.6,16.3,67
2015-08-07T01:00:00,-12.8,132.5,325.3,16.3,78
2015-08-08T02:00:00,-20.6,119.6,325.3,16.3,78
2015-08-08T03:00:00,-25.1,152.3,317.7,16.3,68
2015-08-09T04:00:00,-14.4,135.4,325.4,16.3,79
2015-08-12T04:00:00,-15.3,133.7,333.1,16.3,33
2015-08-14T13:00:00,-13.5,130.3,310.8,16.3,72
2015-08-14T15:00:00,-14,142.7,312.4,16.3,37
2015-08-16T01:00:00,-12.8,136.4,322.6,16.3,59
2015-08-16T13:00:00,-14.4,131.1,311,16.3,73
2015-08-17T02:00:00,-16.9,122.8,330.4,16.3,65
2015-08-17T04:00:00,-13.8,129.9,329,16.3,37
2015-08-17T05:00:00,-19.9,130,328.7,16.3,53
2015-08-17T12:00:00,-25.5,152.7,307,16.3,50
2015-08-18T04:00:00,-24.6,144.2,327.2,16.3,80
2015-08-19T04:00:00,-14.9,130.2,324.8,16.3,78
2015-08-19T12:00:00,-25.3,148.7,307.1,16.3,51
2015-08-21T01:00:00,-13.7,130.2,323.9,16.3,69
2015-08-21T04:00:00,-19.8,130.8,332.3,16.3,65
2015-08-23T04:00:00,-12.4,136.4,324.8,16.3,66
2015-08-26T14:00:00,-21.4,119.4,311.7,16.3,20
2015-08-28T12:00:00,-24.8,151.9,306.9,16.3,50
2015-08-30T04:00:00,-12.4,136.4,328.3,16.3,78
2015-09-01T00:00:00,-26.7,150.2,315.3,16.3,63
2015-09-04T02:00:00,-14.2,127,330.7,16.3,59
2015-09-04T04:00:00,-15,133.6,334.4,16.3,75
2015-09-04T04:00:00,-12.7,136.3,328.5,16.3,82
2015-09-06T01:00:00,-13.2,135.8,325.4,16.3,79
2015-09-07T05:00:00,-14.2,127,334.9,16.3,81
2015-09-07T16:00:00,-17.3,136.7,311,16.3,73
2015-09-08T01:00:00,-11.3,131.9,325.3,16.3,78
2015-09-08T04:00:00,-25.2,149,315.1,16.3,41
2015-09-09T05:00:00,-12.1,134.4,324.9,16.3,59
2015-09-09T13:00:00,-29.1,148.8,305.2,16.3,24
2015-09-10T01:00:00,-13.1,135.9,325.9,16.3,79
2015-09-10T04:00:00,-19.4,146.9,327,16.3,80
2015-09-12T01:00:00,-13.3,141.7,323.6,16.3,58
2015-09-12T13:00:00,-14.4,131.4,312.8,16.3,80
2015-09-12T16:00:00,-14.4,131.4,312.1,16.3,77
2015-09-15T01:00:00,-21.5,120.5,324.8,16.3,78
2015-09-15T04:00:00,-12.8,136.3,331.7,16.3,73
2015-09-15T04:00:00,-12.4,136.7,328.8,16.3,38
2015-09-16T00:00:00,-17.5,137.2,330.7,16.3,68
2015-09-16T03:00:00,-14.4,144.2,325.6,16.3,67
2015-09-17T01:00:00,-12.2,133.1,333.5,16.3,83
2015-09-19T01:00:00,-17.6,137.2,334.5,16.3,86
2015-09-19T04:00:00,-12.4,135.9,330.2,16.3,29
2015-09-22T15:00:00,-14.1,143.4,313.4,16.3,63
2015-09-23T03:00:00,-13.5,143,327,16.3,76
2015-09-25T03:00:00,-22.7,150.7,322.5,16.3,43
2015-09-25T14:00:00,-16.6,122.9,313.6,16.3,83
2015-09-26T01:00:00,-11.3,142.2,322.5,16.3,75
2015-09-26T04:00:00,-14.6,141.7,332.8,16.3,83
2015-09-27T00:00:00,-13.6,142.8,327.2,16.3,70
2015-09-27T04:00:00,-15.4,128.2,336.2,16.3,76
2015-09-28T04:00:00,-33.1,149.8,316.2,16.3,65
2015-09-28T13:00:00,-12.1,135.7,315.1,16.3,87
2015-09-29T00:00:00,-32.3,146.8,322.2,16.3,75
2015-09-29T01:00:00,-16.4,128.6,334.3,16.3,81
2015-09-29T04:00:00,-19.9,129,334.2,16.3,32
2015-09-30T03:00:00,-25.1,147.3,324.8,16.3,78
2015-10-01T04:00:00,-12.7,134.4,331.1,16.3,73
2015-10-02T00:00:00,-19.6,147.2,326,16.3,79
2015-10-02T00:00:00,-11.4,132.4,323.5,16.3,66
2015-10-02T05:00:00,-13.9,129.9,337,16.3,70
2015-10-03T16:00:00,-17.9,125.3,313.2,16.3,63
2015-10-06T02:00:00,-19.2,129.1,332.3,16.3,85
2015-10-06T02:00:00,-17.7,122.7,332,16.3,84
2015-10-08T06:00:00,-33.3,116,318.6,16.3,70
2015-10-10T01:00:00,-12,133.4,332.6,16.3,34
2015-10-16T03:00:00,-14.8,144.9,322.9,16.3,55
2015-10-18T05:00:00,-20,129,341.7,16.3,76
2015-10-18T05:00:00,-13.9,132.4,335,16.3,67
2015-10-19T13:00:00,-20.4,128.8,314.1,16.3,84
2015-10-19T15:00:00,-26.9,148.2,311.4,16.3,75
2015-10-20T05:00:00,-12.1,134.3,329.5,16.3,82
2015-10-21T04:00:00,-11.1,142.2,333.1,16.3,67
2015-10-23T01:00:00,-12.9,134.5,334.3,16.3,74
2015-10-24T01:00:00,-13.5,132.8,330.2,16.3,75
2015-10-24T12:00:00,-21.4,148.5,315.4,16.3,37
2015-10-25T00:00:00,-13.8,141.8,328.8,16.3,78
2015-10-25T05:00:00,-18.6,122.2,338.2,16.3,82
2015-10-26T05:00:00,-17.9,123.3,332.9,16.3,79
2015-10-27T00:00:00,-12.8,142.4,334.8,16.3,84
2015-10-27T16:00:00,-13.9,142.1,314.1,16.3,84
2015-10-28T04:00:00,-41.5,145.7,315.8,16.3,64
2015-10-28T04:00:00,-11.8,133.1,328.4,16.3,81
2015-10-30T03:00:00,-15.3,141.7,334.3,16.3,82
2015-10-31T01:00:00,-20.5,125.5,332.3,16.3,79
2015-10-31T04:00:00,-15.9,130.1,336.5,16.3,88
2015-11-01T01:00:00,-19,136.7,335.6,16.3,74
2015-11-01T02:00:00,-21.7,120.2,335.9,16.3,87
2015-11-01T05:00:00,-24.3,130.9,338.7,16.3,79
2015-11-02T04:00:00,-12.5,134.2,331,16.3,60
2015-11-03T03:00:00,-25.3,152,327.3,16.3,66
2015-11-03T03:00:00,-17.2,142.9,335.2,16.3,87
2015-11-05T05:00:00,-15.7,124.7,326.1,16.3,79
2015-11-05T14:00:00,-21.7,128.1,311.9,16.3,77
2015-11-06T04:00:00,-15.7,144.4,327.5,16.3,32
