datetime,latitude,longitude,value
3/01/2015,-16.9,145.1,23.32932164
3/01/2015,-16.1,145.1,25.0813267
3/01/2015,-15.4,136.1,26.99734594
3/01/2015,-15.4,142.9,28.06422353
3/01/2015,-13.9,143.6,28.98834285
3/01/2015,-13.1,135.4,26.35600687
3/01/2015,-13.1,142.9,27.5995152
3/01/2015,-12.4,130.9,25.18491457
3/01/2015,-11.6,142.1,26.92660436
3/01/2015,-10.9,131.6,27.28028365
3/01/2015,-10.1,142.1,27.01523975
4/01/2015,-43.1,146.6,13.54579119
4/01/2015,-42.4,147.4,15.96037094
4/01/2015,-41.6,147.4,16.4740035
4/01/2015,-40.9,145.9,15.36484863
4/01/2015,-40.1,145.1,16.2636694
4/01/2015,-38.6,142.9,14.42203707
4/01/2015,-37.9,145.1,15.86461461
4/01/2015,-37.1,139.9,17.6641408
4/01/2015,-37.1,142.1,18.16188348
4/01/2015,-36.4,142.9,21.26881677
4/01/2015,-35.6,144.4,25.99404872
4/01/2015,-34.9,148.1,21.31811962
4/01/2015,-34.1,138.4,23.87033284
4/01/2015,-34.1,150.4,21.34561211
4/01/2015,-33.4,151.1,23.41830433
4/01/2015,-32.6,150.4,23.48094882
4/01/2015,-31.9,115.9,28.1414521
4/01/2015,-31.1,115.1,25.95862131
4/01/2015,-30.4,121.1,27.46856112
4/01/2015,-30.4,122.6,25.42533255
4/01/2015,-29.6,123.4,26.86357187
4/01/2015,-28.9,149.6,27.82924043
4/01/2015,-28.1,121.1,31.66123929
4/01/2015,-27.4,141.4,27.68470834
4/01/2015,-27.4,151.1,22.41087707
4/01/2015,-27.4,153.4,24.92799229
4/01/2015,-26.6,121.1,34.35793991
4/01/2015,-25.9,112.9,25.47964318
4/01/2015,-25.9,128.6,29.91066301
4/01/2015,-25.9,151.1,23.21777103
4/01/2015,-25.1,151.9,24.50207641
4/01/2015,-25.1,152.6,25.0584817
4/01/2015,-24.4,122.6,35.82215856
4/01/2015,-24.4,125.6,34.76218203
4/01/2015,-24.4,136.9,27.88781012
4/01/2015,-23.6,148.1,25.92719847
4/01/2015,-22.9,113.6,32.3918437
4/01/2015,-22.9,114.4,34.71586311
4/01/2015,-22.9,124.9,33.30523141
4/01/2015,-22.9,149.6,25.84515602
4/01/2015,-22.1,119.6,33.58215578
4/01/2015,-22.1,147.4,26.20122621
